date,cc,state,announced,mediator_nego,enforcement,state_prev,mediator_prev,enf_prev,resilience_index
1996-09-01,702,0,1,0.0,0.0,1.0,0.0,0.0,1
1996-10-01,702,0,0,0.0,0.0,0.0,0.0,0.0,2
1996-11-01,702,1,0,0.0,0.0,0.0,0.0,0.0,0
1996-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2003-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2004-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2005-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2006-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2008-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2009-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2010-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-07-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-08-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-09-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-10-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-11-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2011-12-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2012-01-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2012-02-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2012-03-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2012-04-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2012-05-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2012-06-01,702,1,0,0.0,0.0,1.0,0.0,0.0,0
2012-07-01,702,0,1,0.0,1.0,1.0,0.0,0.0,1
1991-03-01,750,0,1,0.0,0.0,,,,1
1991-04-01,750,1,0,0.0,0.0,0.0,0.0,0.0,0
1991-05-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-06-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-07-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-08-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-09-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-10-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-11-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-12-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-01-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-02-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-03-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-04-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-05-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-06-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-07-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-08-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-09-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-10-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-11-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-12-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-01-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-02-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-03-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-04-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-05-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-06-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-07-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-08-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-09-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-10-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-11-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-12-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-01-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-02-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-03-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-04-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-05-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-06-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-07-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-08-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-09-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-10-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-11-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-12-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-01-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-02-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-03-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-04-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-05-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-06-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-07-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-08-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-09-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-10-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-11-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-12-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-01-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-02-01,750,0,1,0.0,0.0,1.0,0.0,0.0,1
1996-03-01,750,1,0,0.0,0.0,0.0,0.0,0.0,0
1996-04-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-05-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-06-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-07-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-08-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-09-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-10-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-11-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-12-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-01-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-02-01,750,0,1,0.0,0.0,1.0,0.0,0.0,1
1997-03-01,750,1,0,0.0,0.0,0.0,0.0,0.0,0
1997-04-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-05-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-06-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-07-01,750,1,1,0.0,0.0,1.0,0.0,0.0,0
1997-08-01,750,0,1,0.0,0.0,1.0,0.0,0.0,1
1997-09-01,750,0,0,0.0,0.0,0.0,0.0,0.0,2
1997-10-01,750,0,1,-1.0,0.0,0.0,0.0,0.0,3
1997-11-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,4
1997-12-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,5
1998-01-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,6
1998-02-01,750,0,1,0.0,0.0,0.0,-1.0,0.0,7
1998-03-01,750,0,0,0.0,0.0,0.0,0.0,0.0,8
1998-04-01,750,0,1,0.0,0.0,0.0,0.0,0.0,9
1998-05-01,750,0,0,-1.0,0.0,0.0,0.0,0.0,10
1998-06-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,11
1998-07-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,12
1998-08-01,750,0,1,0.0,0.0,0.0,-1.0,0.0,13
1998-09-01,750,0,0,0.0,0.0,0.0,0.0,0.0,14
1998-10-01,750,0,0,0.0,0.0,0.0,0.0,0.0,15
1998-11-01,750,0,0,0.0,0.0,0.0,0.0,0.0,16
1998-12-01,750,0,1,0.0,0.0,0.0,0.0,0.0,17
1999-01-01,750,0,0,0.0,0.0,0.0,0.0,0.0,18
1999-02-01,750,0,0,0.0,0.0,0.0,0.0,0.0,19
1999-03-01,750,0,0,0.0,0.0,0.0,0.0,0.0,20
1999-04-01,750,0,0,0.0,0.0,0.0,0.0,0.0,21
1999-05-01,750,0,0,0.0,0.0,0.0,0.0,0.0,22
1999-06-01,750,0,0,0.0,0.0,0.0,0.0,0.0,23
1999-07-01,750,0,1,0.0,0.0,0.0,0.0,0.0,24
1999-08-01,750,0,0,-1.0,0.0,0.0,0.0,0.0,25
1999-09-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,26
1999-10-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,27
1999-11-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,28
1999-12-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,29
2000-01-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,30
2000-02-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,31
2000-03-01,750,0,1,0.0,0.0,0.0,-1.0,0.0,32
2000-04-01,750,0,0,0.0,0.0,0.0,0.0,0.0,33
2000-05-01,750,0,0,0.0,0.0,0.0,0.0,0.0,34
2000-06-01,750,0,0,0.0,0.0,0.0,0.0,0.0,35
2000-07-01,750,0,1,0.0,0.0,0.0,0.0,0.0,36
2000-08-01,750,0,0,0.0,0.0,0.0,0.0,0.0,37
2000-09-01,750,0,1,0.0,0.0,0.0,0.0,0.0,38
2000-10-01,750,0,0,0.0,0.0,0.0,0.0,0.0,39
2000-11-01,750,0,1,0.0,0.0,0.0,0.0,0.0,40
2000-12-01,750,0,1,0.0,0.0,0.0,0.0,0.0,41
2001-01-01,750,0,1,0.0,0.0,0.0,0.0,0.0,42
2001-02-01,750,0,1,0.0,0.0,0.0,0.0,0.0,43
2001-03-01,750,0,0,0.0,0.0,0.0,0.0,0.0,44
2001-04-01,750,0,1,0.0,0.0,0.0,0.0,0.0,45
2001-05-01,750,0,0,0.0,0.0,0.0,0.0,0.0,46
2001-06-01,750,0,0,0.0,0.0,0.0,0.0,0.0,47
2001-07-01,750,0,1,0.0,0.0,0.0,0.0,0.0,48
2001-08-01,750,0,0,0.0,0.0,0.0,0.0,0.0,49
2001-09-01,750,0,0,0.0,0.0,0.0,0.0,0.0,50
2001-10-01,750,0,0,0.0,0.0,0.0,0.0,0.0,51
2001-11-01,750,0,0,0.0,0.0,0.0,0.0,0.0,52
2001-12-01,750,0,0,0.0,0.0,0.0,0.0,0.0,53
2002-01-01,750,0,0,0.0,0.0,0.0,0.0,0.0,54
2002-02-01,750,0,0,0.0,0.0,0.0,0.0,0.0,55
2002-03-01,750,0,0,0.0,0.0,0.0,0.0,0.0,56
2002-04-01,750,0,1,0.0,0.0,0.0,0.0,0.0,57
2002-05-01,750,0,1,0.0,0.0,0.0,0.0,0.0,58
2002-06-01,750,0,0,0.0,0.0,0.0,0.0,0.0,59
2002-07-01,750,0,1,0.0,0.0,0.0,0.0,0.0,60
2002-08-01,750,0,0,0.0,0.0,0.0,0.0,0.0,61
2002-09-01,750,0,0,0.0,0.0,0.0,0.0,0.0,62
2002-10-01,750,0,0,0.0,0.0,0.0,0.0,0.0,63
2002-11-01,750,0,0,0.0,0.0,0.0,0.0,0.0,64
2002-12-01,750,0,1,0.0,0.0,0.0,0.0,0.0,65
2003-01-01,750,0,1,0.0,0.0,0.0,0.0,0.0,66
2003-02-01,750,0,0,0.0,0.0,0.0,0.0,0.0,67
2003-03-01,750,0,0,0.0,0.0,0.0,0.0,0.0,68
2003-04-01,750,0,1,0.0,0.0,0.0,0.0,0.0,69
2003-05-01,750,0,0,0.0,0.0,0.0,0.0,0.0,70
2003-06-01,750,0,0,0.0,0.0,0.0,0.0,0.0,71
2003-07-01,750,0,1,0.0,0.0,0.0,0.0,0.0,72
2003-08-01,750,0,0,0.0,0.0,0.0,0.0,0.0,73
2003-09-01,750,0,0,0.0,0.0,0.0,0.0,0.0,74
2003-10-01,750,0,0,0.0,0.0,0.0,0.0,0.0,75
2003-11-01,750,0,0,0.0,0.0,0.0,0.0,0.0,76
2003-12-01,750,0,1,0.0,0.0,0.0,0.0,0.0,77
2004-01-01,750,0,0,0.0,0.0,0.0,0.0,0.0,78
2004-02-01,750,0,0,0.0,0.0,0.0,0.0,0.0,79
2004-03-01,750,0,0,0.0,0.0,0.0,0.0,0.0,80
2004-04-01,750,0,1,0.0,0.0,0.0,0.0,0.0,81
2004-05-01,750,0,0,0.0,0.0,0.0,0.0,0.0,82
2004-06-01,750,0,0,0.0,0.0,0.0,0.0,0.0,83
2004-07-01,750,0,1,0.0,0.0,0.0,0.0,0.0,84
2004-08-01,750,0,0,0.0,0.0,0.0,0.0,0.0,85
2004-09-01,750,0,0,0.0,0.0,0.0,0.0,0.0,86
2004-10-01,750,0,1,0.0,0.0,0.0,0.0,0.0,87
2004-11-01,750,0,0,0.0,0.0,0.0,0.0,0.0,88
2004-12-01,750,0,0,0.0,0.0,0.0,0.0,0.0,89
2005-01-01,750,0,0,0.0,0.0,0.0,0.0,0.0,90
2005-02-01,750,0,0,0.0,0.0,0.0,0.0,0.0,91
2005-03-01,750,0,0,0.0,0.0,0.0,0.0,0.0,92
2005-04-01,750,0,1,0.0,0.0,0.0,0.0,0.0,93
2005-05-01,750,0,1,0.0,0.0,0.0,0.0,0.0,94
2005-06-01,750,0,0,0.0,0.0,0.0,0.0,0.0,95
2005-07-01,750,0,1,0.0,0.0,0.0,0.0,0.0,96
2005-08-01,750,0,0,1.0,0.0,0.0,0.0,0.0,97
2005-09-01,750,0,0,1.0,0.0,0.0,1.0,0.0,98
2005-10-01,750,0,0,1.0,0.0,0.0,1.0,0.0,99
2005-11-01,750,0,0,1.0,0.0,0.0,1.0,0.0,100
2005-12-01,750,0,0,1.0,0.0,0.0,1.0,0.0,101
2006-01-01,750,0,1,1.0,0.0,0.0,1.0,0.0,102
2006-02-01,750,0,0,1.0,0.0,0.0,1.0,0.0,103
2006-03-01,750,0,0,1.0,0.0,0.0,1.0,0.0,104
2006-04-01,750,0,0,1.0,0.0,0.0,1.0,0.0,105
2006-05-01,750,0,1,0.0,0.0,0.0,1.0,0.0,106
2006-06-01,750,0,0,0.0,0.0,0.0,0.0,0.0,107
2006-07-01,750,0,1,0.0,0.0,0.0,0.0,0.0,108
2006-08-01,750,0,1,0.0,0.0,0.0,0.0,0.0,109
2006-09-01,750,0,1,0.0,0.0,0.0,0.0,0.0,110
2006-10-01,750,0,0,-1.0,0.0,0.0,0.0,0.0,111
2006-11-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,112
2006-12-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,113
2007-01-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,114
2007-02-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,115
2007-03-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,116
2007-04-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,117
2007-05-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,118
2007-06-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,119
2007-07-01,750,0,0,-1.0,0.0,0.0,-1.0,0.0,120
2007-08-01,750,1,0,0.0,0.0,0.0,-1.0,0.0,0
2007-09-01,750,1,0,0.0,0.0,1.0,0.0,0.0,0
2007-10-01,750,0,1,0.0,0.0,1.0,0.0,0.0,1
2007-11-01,750,1,0,0.0,0.0,0.0,0.0,0.0,0
2007-12-01,750,0,1,0.0,0.0,1.0,0.0,0.0,1
2008-01-01,750,0,0,0.0,0.0,0.0,0.0,0.0,2
2008-02-01,750,0,1,0.0,0.0,0.0,0.0,0.0,3
2008-03-01,750,0,1,0.0,0.0,0.0,0.0,0.0,4
2008-04-01,750,0,0,0.0,0.0,0.0,0.0,0.0,5
